Site;Treat;Block;Plot;Year;Date;Registrator;IDS;MS;IDG;X;Y;LSL;NL;LL;NFS;NFL;NFL1;NFL2;NFL3;NFL4;NB;NB1;NB2;NB3;NB4;NC;NC1;NC2;NC3;NC4;NC5;NC6;NAC;NAC1;NAC2;seedl;juvinale;comment
Lav;;4;6;2018;12.08.2018;EE;23;;;30;13;14;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;1;;;1,5;23;17;5;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;2;;;2,5;24,5;19;5;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;3;;;5;22;24;4;17;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;4;;1;18,5;23,5;15;4;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;NFS shared between 4, 5 and 6
Lav;;5;1;2018;13.08.2018;JT/ELE;5;;1;19,5;24;20;6;16;7;4;0;0;0;;0;0;0;;;26;6;4;5;4;4;3;0;;;no;no;NFS shared between 4, 5 and 6
Lav;;5;1;2018;13.08.2018;JT/ELE;6;;1;20,5;23;17;4;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;NFS shared between 4, 5 and 6
Lav;;5;1;2018;13.08.2018;JT/ELE;7;;;4;17,5;22;6;17;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;8;;;10,5;16;15;5;17;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;9;;;25;17;13;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;10;;;6;13;18;5;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;11;;;8,5;10;12;4;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;12;;;10,5;11,5;15;5;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;13;;;12;13;19;5;16;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;14;;;13,5;9,5;18;3;16;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;15;;;15;10;11;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;16;;;22;10;14;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;17;;;24;9;21;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;18;;;25,5;10;17;4;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;19;;;2,5;2,5;12;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;1;2018;13.08.2018;JT/ELE;20;;;3,5;1;7;4;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;2;2018;13.08.2018;EE;1;;1;18;23;10;4;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;2;2018;13.08.2018;EE;2;;1;18;24;15;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;2;2018;13.08.2018;EE;3;;1;20;22;10;5;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;2;2018;13.08.2018;EE;4;;;2;11;9;3;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;2;2018;13.08.2018;EE;5;;;23;9,5;11;8;12;2;4;1;3;0;;3;2;1;;;0;0;0;;;;;0;;;no;no;
Lav;;5;2;2018;13.08.2018;EE;6;;2;15;7;12;2;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;2;2018;13.08.2018;EE;7;;2;15;6;14;2;12;3;0;0;0;0;;0;0;0;;;14;6;3;5;;;;0;;;no;no;
Lav;;5;2;2018;13.08.2018;EE;8;;2;15;5;10;2;10;1;0;0;0;0;;0;0;0;;;7;0;0;;;;;0;;;no;no;
Lav;;5;2;2018;13.08.2018;EE;9;;2;15;4,5;10;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;2;2018;13.08.2018;EE;10;;;1;0,5;29;8;20;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;2;2018;13.08.2018;EE;11;;;0;1;5;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;2;2018;13.08.2018;EE;12;;;4;0;17;4;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;5;2;2018;13.08.2018;EE;13;;1;21;22;16;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;3;2018;13.08.2018;EE;1;;;7;22;16;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;3;2018;13.08.2018;EE;2;;;8,5;22;18;5;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;3;2018;13.08.2018;EE;3;;;10;21,5;28;5;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;3;2018;13.08.2018;EE;4;;;14;22;7;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;5;3;2018;13.08.2018;EE;5;;;20,5;20;10;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;3;2018;13.08.2018;EE;6;;;11;17;5;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;5;3;2018;13.08.2018;EE;7;;;21;17;14;4;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;3;2018;13.08.2018;EE;8;;;12;11;23;8;18;4;4;0;4;0;0;4;1;3;0;0;8;0;0;5;3;;;0;;;no;no;
Lav;;5;3;2018;13.08.2018;EE;9;;;16,5;10;21;8;16;2;7;5;2;0;;1;0;1;;;0;0;0;;;;;0;;;no;no;
Lav;;5;3;2018;13.08.2018;EE;10;;;12,5;6;12;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;3;2018;13.08.2018;EE;11;;;11,5;7;19;2;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;3;2018;13.08.2018;EE;12;;;7;3;7;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;5;3;2018;13.08.2018;EE;13;;;6;4,5;43;5;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;3;2018;13.08.2018;EE;14;;;9,5;4;6;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;5;3;2018;13.08.2018;EE;15;;;11;2,5;6;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;5;3;2018;13.08.2018;EE;16;;;14;3,5;8;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;5;3;2018;13.08.2018;EE;17;;;20,5;1,5;8;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;5;3;2018;13.08.2018;EE;18;;;22;0,5;16;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;3;2018;13.08.2018;EE;19;;;24;2,5;9;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;5;3;2018;13.08.2018;EE;20;;;24;1,5;9;4;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;5;6;2018;13.08.2018;JT;1;;;4,5;16;18;5;26;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;6;2018;13.08.2018;JT;2;;;6;15;24;5;27;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;5;6;2018;13.08.2018;JT;3;;;7;10;31;7;18;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;1;2018;13.08.2018;RG;1;;;24;19;7;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;6;1;2018;13.08.2018;RG;2;;;32;18;6;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;1;2018;13.08.2018;RG;3;;;30,5;7;27;6;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;2;2018;14.08.2018;JT;1;;;3,5;23;19;5;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;2;2018;14.08.2018;JT;2;;;4,5;22;19;4;16;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;2;2018;14.08.2018;JT;3;;;9,5;24;32;5;17;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;2;2018;14.08.2018;JT;4;;;11;24,5;24;6;18;1;1;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;2;2018;14.08.2018;JT;5;;;14,5;17,5;24;5;16;1;0;0;0;0;;0;0;0;;;6;0;0;;;;;0;;;no;no;
Lav;;6;2;2018;14.08.2018;JT;6;;;14,5;18,5;32;5;18;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;2;2018;14.08.2018;JT;7;;;15;15;19;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;2;2018;14.08.2018;JT;8;;;29;22;16;2;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;2;2018;14.08.2018;JT;9;;;31;22;24;4;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;2;2018;14.08.2018;JT;10;;;32;23,5;27;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;2;2018;14.08.2018;JT;11;;;13;13;21;2;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;2;2018;14.08.2018;JT;12;;1;29;12,5;20;3;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;2;2018;14.08.2018;JT;13;;1;29,5;12;22;3;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;1;;2;2,5;21;19;5;23;2;1;0;0;0;;0;0;0;;;3;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;2;;2;3,5;21;19;7;17;2;0;0;0;0;;0;0;0;;;6;4;2;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;3;;2;4,5;21,5;5;5;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;4;;;1,5;19;10;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;5;;;3,5;19;9;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;6;;;5;19,5;7;4;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;7;;;3,5;15,5;17;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;8;;;9;22,5;8;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;6;3;2018;14.08.2018;JT/SO;9;;;12,5;24;7;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;6;3;2018;14.08.2018;JT/SO;10;;1;13,5;23,5;10;4;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;11;;1;14;24;12;5;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;12;;;15;20;22;7;17;2;0;0;0;0;;0;0;0;;;5;3;2;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;13;;;18,5;23,5;20;5;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;14;;;24,5;23;16;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;15;;;20,5;19;13;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;16;;;22;19,5;24;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;17;;;23;17,5;24;4;14;3;0;0;0;0;;0;0;0;;;9;5;3;1;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;18;;;23,5;15,5;22;4;16;2;0;0;0;0;;0;0;0;;;6;4;2;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;19;;;27,5;20,5;22;4;16;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;20;;;25,5;25;39;5;16;2;0;0;0;0;;0;0;0;;;9;6;3;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;21;;;28;23,5;27;5;16;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;22;;;31;22;28;5;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;23;;;33,5;17;26;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;24;;;27,5;15;19;4;12;1;0;0;0;0;;0;0;0;;;3;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;25;;3;9,5;10;25;6;17;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;26;;3;10;11;15;4;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;27;;;21;11,5;5;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;6;3;2018;14.08.2018;JT/SO;28;;;30,5;14,5;23;4;16;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;29;;;1,5;8,5;22;5;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;30;;;4,5;8;25;5;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;31;;;11;7,5;13;5;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;32;;;14;2,5;23;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;3;2018;14.08.2018;JT/SO;33;;3;10,5;11,5;18;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;4;2018;14.08.2018;JT;1;;;1;20;22;4;12;2;0;0;0;0;;0;0;0;;;14;9;5;;;;;0;;;no;no;
Lav;;6;4;2018;14.08.2018;JT;2;;;13;5,5;16;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;4;2018;14.08.2018;JT;3;;;34;8,5;8;4;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;4;2018;14.08.2018;JT;4;;;14;3,5;22;3;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;4;2018;14.08.2018;JT;5;;;22,5;2,5;10;5;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;4;2018;14.08.2018;JT;6;;;31;2,5;8;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;6;4;2018;14.08.2018;JT;7;;;34,5;3;23;6;13;3;0;0;0;0;;0;0;0;;;13;4;4;5;;;;0;;;no;no;
Lav;;6;5;2018;15.08.2018;RG;1;;1;8;24;19;5;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;6;5;2018;15.08.2018;RG;2;;1;9;24,5;22;4;12;1;0;0;0;0;;0;0;0;;;7;0;0;;;;;0;;;no;no;
Lav;;6;5;2018;15.08.2018;RG;3;;1;9,5;23,5;26;6;15;1;0;0;0;0;;0;0;0;;;5;0;0;;;;;0;;;no;no;
Lav;;6;5;2018;15.08.2018;RG;4;;1;9,5;25;;;;2;0;0;0;0;;0;0;0;;;13;9;4;;;;;0;;;no;no;only 2 flowerstems and no leaves
Lav;;6;6;2018;15.08.2018;EE;1;;;31;25;4;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;6;6;2018;15.08.2018;EE;2;;;2;7;10;2;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;6;6;2018;15.08.2018;EE;3;;;3;7;9;3;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Lav;;6;6;2018;15.08.2018;EE;4;;;9;5;7;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;6;6;2018;15.08.2018;EE;5;;;22;2,5;4;4;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Lav;;7;1;2018;13.08.2018;RG;1;;;24;24,5;17;4;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;7;1;2018;13.08.2018;RG;2;;;4,5;16,5;9;4;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;7;2;2018;14.08.2018;RG;1;;;3;21;22;6;14;2;0;0;0;0;;0;0;0;;;7;3;4;;;;;0;;;no;no;
Lav;;7;2;2018;14.08.2018;RG;2;;;2,5;23,5;16;4;11;1;0;0;0;0;;0;0;0;;;3;0;0;;;;;0;;;no;no;"capsule stem sat further back on the ""branch"""
Lav;;7;2;2018;14.08.2018;RG;3;;;14,5;23;10;4;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;7;2;2018;14.08.2018;RG;4;;;0;19,5;25;4;14;2;0;0;0;0;;0;0;0;;;7;3;4;;;;;0;;;no;no;
Lav;;7;2;2018;14.08.2018;RG;5;;;22,5;9,5;5;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;7;2;2018;14.08.2018;RG;6;;;34;7;6;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;7;2;2018;14.08.2018;RG;7;;;5,5;2;7;2;2;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;7;2;2018;14.08.2018;RG;8;;;30;0;31;8;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;7;3;2018;14.08.2018;RG;1;;;15;22,5;4;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;7;3;2018;14.08.2018;RG;2;;;19,5;22;3;4;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;7;3;2018;14.08.2018;RG;3;;;9,5;2,5;13;5;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;7;4;2018;14.08.2018;RG;1;;;11;19,5;12;4;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;7;4;2018;14.08.2018;RG;2;;;32,5;17;12;4;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;7;4;2018;14.08.2018;RG;3;;;26;10,5;10;5;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;7;4;2018;14.08.2018;RG;4;;;11;6;6;5;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;1;2018;20.08.2018;SY;1;;;4,5;20;12;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;1;2018;20.08.2018;SY;2;;;14,5;12;3;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;1;2018;20.08.2018;SY;3;;;21;15;7;4;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;1;1;2018;20.08.2018;SY;4;;;22,5;10;5;3;2;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;1;2018;20.08.2018;SY;5;;;25;8;10;6;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;1;2018;20.08.2018;SY;6;;;32,5;10;18;5;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;1;2018;20.08.2018;SY;7;;;34;10;9;4;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;1;2018;20.08.2018;SY;8;;;35;10,5;11;6;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;1;2018;20.08.2018;SY;9;;;5,5;3;14;5;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;1;2018;20.08.2018;SY;10;;;8,5;3,5;15;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;2;2018;20.08.2018;SY;1;;;3,5;14,5;20;7;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;2;2018;20.08.2018;SY;2;;;4,5;11,5;5;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;2;2018;20.08.2018;SY;3;;1;6;12,5;4;3;2;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;2;2018;20.08.2018;SY;4;;;8;14,5;24;8;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;2;2018;20.08.2018;SY;5;;2;9;10;4;2;2;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;2;2018;20.08.2018;SY;6;;3;13,5;10,5;27;6;17;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;2;2018;20.08.2018;SY;7;;3;14;10;21;2;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;2;2018;20.08.2018;SY;8;;;12,5;7,5;15;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;2;2018;20.08.2018;SY;9;;;14;5,5;16;5;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;2;2018;20.08.2018;SY;10;;;11;3;18;5;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;2;2018;20.08.2018;SY;11;;1;6;13;7;2;2;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;2;2018;20.08.2018;SY;12;;2;9;11;9;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;2;2018;20.08.2018;SY;13;;3;14;11;30;5;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;3;2018;20.08.2018;SY;1;;;7,5;14;26;4;12;1;0;0;0;0;;0;0;0;;;0;0;0;;;;;5;;;no;no;
Skj;;1;3;2018;20.08.2018;SY;2;;;32;6;15;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;3;2018;20.08.2018;SY;3;;1;2;2;21;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;4;;;no;no;
Skj;;1;3;2018;20.08.2018;SY;4;;1;3;3;17;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;3;2018;20.08.2018;SY;5;;1;3,5;5,5;11;4;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;3;2018;20.08.2018;SY;6;;1;4;4,5;11;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;3;2018;20.08.2018;SY;7;;1;5,5;6;11;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;3;2018;20.08.2018;SY;8;;1;4,5;5;12;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;4;2018;20.08.2018;SY;1;;;2;24;11;2;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;4;2018;20.08.2018;SY;2;;;3,5;24,5;21;2;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;4;2018;20.08.2018;SY;3;;;9;22,5;22;2;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;4;2018;20.08.2018;SY;4;;;9,5;24;14;2;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;1;4;2018;20.08.2018;SY;5;;;12;24,5;10;2;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;4;2018;20.08.2018;SY;6;;;13;24;11;2;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;1;4;2018;20.08.2018;SY;7;;;11,5;22;11;4;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;4;2018;20.08.2018;SY;8;;;1,5;19,5;4;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
