ID;Species;Site;Water_potential;Replicate;Seed;Start_date;Germination_date;Comment;Cotelydon_date;Leaf_date;dead_date;Wet_mass_g_root;Wet_mass_g_rest;Comment;Wet_mass_g_True leaf;Total wet mass
SP_SKJ_8_9_9;SP;SKJ;8;9;9;18.02.2020;;;;;;;;;;
SP_SKJ_8_9_10;SP;SKJ;8;9;10;18.02.2020;;;;;;;;;;
SP_SKJ_8_9_11;SP;SKJ;8;9;11;18.02.2020;;;;;;;;;;
SP_SKJ_8_9_12;SP;SKJ;8;9;12;18.02.2020;;;;;;;;;;
SP_SKJ_8_9_13;SP;SKJ;8;9;13;18.02.2020;;;;;;;;;;
SP_SKJ_8_9_14;SP;SKJ;8;9;14;18.02.2020;;;;;;;;;;
SP_SKJ_8_9_15;SP;SKJ;8;9;15;18.02.2020;;;;;;;;;;
SP_SKJ_8_9_16;SP;SKJ;8;9;16;18.02.2020;;;;;;;;;;
SP_SKJ_8_9_17;SP;SKJ;8;9;17;18.02.2020;;;;;;;;;;
SP_SKJ_8_9_18;SP;SKJ;8;9;18;18.02.2020;;;;;;;;;;
SP_SKJ_8_9_19;SP;SKJ;8;9;19;18.02.2020;;;;;;;;;;
SP_SKJ_8_9_20;SP;SKJ;8;9;20;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_1;SP;SKJ;9;1;1;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_2;SP;SKJ;9;1;2;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_3;SP;SKJ;9;1;3;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_4;SP;SKJ;9;1;4;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_5;SP;SKJ;9;1;5;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_6;SP;SKJ;9;1;6;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_7;SP;SKJ;9;1;7;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_8;SP;SKJ;9;1;8;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_9;SP;SKJ;9;1;9;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_10;SP;SKJ;9;1;10;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_11;SP;SKJ;9;1;11;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_12;SP;SKJ;9;1;12;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_13;SP;SKJ;9;1;13;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_14;SP;SKJ;9;1;14;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_15;SP;SKJ;9;1;15;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_16;SP;SKJ;9;1;16;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_17;SP;SKJ;9;1;17;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_18;SP;SKJ;9;1;18;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_19;SP;SKJ;9;1;19;18.02.2020;;;;;;;;;;
SP_SKJ_9_1_20;SP;SKJ;9;1;20;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_1;SP;SKJ;9;2;1;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_2;SP;SKJ;9;2;2;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_3;SP;SKJ;9;2;3;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_4;SP;SKJ;9;2;4;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_5;SP;SKJ;9;2;5;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_6;SP;SKJ;9;2;6;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_7;SP;SKJ;9;2;7;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_8;SP;SKJ;9;2;8;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_9;SP;SKJ;9;2;9;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_10;SP;SKJ;9;2;10;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_11;SP;SKJ;9;2;11;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_12;SP;SKJ;9;2;12;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_13;SP;SKJ;9;2;13;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_14;SP;SKJ;9;2;14;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_15;SP;SKJ;9;2;15;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_16;SP;SKJ;9;2;16;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_17;SP;SKJ;9;2;17;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_18;SP;SKJ;9;2;18;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_19;SP;SKJ;9;2;19;18.02.2020;;;;;;;;;;
SP_SKJ_9_2_20;SP;SKJ;9;2;20;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_1;SP;SKJ;9;3;1;18.02.2020;;dried out and re-moisturized 30.03.2020;;;;;;;;
SP_SKJ_9_3_2;SP;SKJ;9;3;2;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_3;SP;SKJ;9;3;3;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_4;SP;SKJ;9;3;4;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_5;SP;SKJ;9;3;5;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_6;SP;SKJ;9;3;6;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_7;SP;SKJ;9;3;7;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_8;SP;SKJ;9;3;8;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_9;SP;SKJ;9;3;9;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_10;SP;SKJ;9;3;10;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_11;SP;SKJ;9;3;11;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_12;SP;SKJ;9;3;12;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_13;SP;SKJ;9;3;13;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_14;SP;SKJ;9;3;14;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_15;SP;SKJ;9;3;15;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_16;SP;SKJ;9;3;16;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_17;SP;SKJ;9;3;17;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_18;SP;SKJ;9;3;18;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_19;SP;SKJ;9;3;19;18.02.2020;;;;;;;;;;
SP_SKJ_9_3_20;SP;SKJ;9;3;20;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_1;SP;SKJ;9;4;1;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_2;SP;SKJ;9;4;2;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_3;SP;SKJ;9;4;3;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_4;SP;SKJ;9;4;4;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_5;SP;SKJ;9;4;5;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_6;SP;SKJ;9;4;6;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_7;SP;SKJ;9;4;7;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_8;SP;SKJ;9;4;8;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_9;SP;SKJ;9;4;9;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_10;SP;SKJ;9;4;10;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_11;SP;SKJ;9;4;11;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_12;SP;SKJ;9;4;12;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_13;SP;SKJ;9;4;13;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_14;SP;SKJ;9;4;14;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_15;SP;SKJ;9;4;15;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_16;SP;SKJ;9;4;16;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_17;SP;SKJ;9;4;17;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_18;SP;SKJ;9;4;18;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_19;SP;SKJ;9;4;19;18.02.2020;;;;;;;;;;
SP_SKJ_9_4_20;SP;SKJ;9;4;20;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_1;SP;SKJ;9;5;1;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_2;SP;SKJ;9;5;2;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_3;SP;SKJ;9;5;3;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_4;SP;SKJ;9;5;4;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_5;SP;SKJ;9;5;5;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_6;SP;SKJ;9;5;6;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_7;SP;SKJ;9;5;7;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_8;SP;SKJ;9;5;8;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_9;SP;SKJ;9;5;9;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_10;SP;SKJ;9;5;10;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_11;SP;SKJ;9;5;11;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_12;SP;SKJ;9;5;12;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_13;SP;SKJ;9;5;13;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_14;SP;SKJ;9;5;14;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_15;SP;SKJ;9;5;15;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_16;SP;SKJ;9;5;16;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_17;SP;SKJ;9;5;17;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_18;SP;SKJ;9;5;18;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_19;SP;SKJ;9;5;19;18.02.2020;;;;;;;;;;
SP_SKJ_9_5_20;SP;SKJ;9;5;20;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_1;SP;SKJ;9;6;1;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_2;SP;SKJ;9;6;2;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_3;SP;SKJ;9;6;3;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_4;SP;SKJ;9;6;4;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_5;SP;SKJ;9;6;5;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_6;SP;SKJ;9;6;6;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_7;SP;SKJ;9;6;7;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_8;SP;SKJ;9;6;8;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_9;SP;SKJ;9;6;9;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_10;SP;SKJ;9;6;10;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_11;SP;SKJ;9;6;11;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_12;SP;SKJ;9;6;12;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_13;SP;SKJ;9;6;13;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_14;SP;SKJ;9;6;14;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_15;SP;SKJ;9;6;15;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_16;SP;SKJ;9;6;16;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_17;SP;SKJ;9;6;17;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_18;SP;SKJ;9;6;18;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_19;SP;SKJ;9;6;19;18.02.2020;;;;;;;;;;
SP_SKJ_9_6_20;SP;SKJ;9;6;20;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_1;SP;SKJ;9;7;1;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_2;SP;SKJ;9;7;2;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_3;SP;SKJ;9;7;3;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_4;SP;SKJ;9;7;4;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_5;SP;SKJ;9;7;5;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_6;SP;SKJ;9;7;6;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_7;SP;SKJ;9;7;7;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_8;SP;SKJ;9;7;8;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_9;SP;SKJ;9;7;9;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_10;SP;SKJ;9;7;10;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_11;SP;SKJ;9;7;11;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_12;SP;SKJ;9;7;12;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_13;SP;SKJ;9;7;13;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_14;SP;SKJ;9;7;14;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_15;SP;SKJ;9;7;15;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_16;SP;SKJ;9;7;16;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_17;SP;SKJ;9;7;17;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_18;SP;SKJ;9;7;18;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_19;SP;SKJ;9;7;19;18.02.2020;;;;;;;;;;
SP_SKJ_9_7_20;SP;SKJ;9;7;20;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_1;SP;SKJ;9;8;1;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_2;SP;SKJ;9;8;2;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_3;SP;SKJ;9;8;3;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_4;SP;SKJ;9;8;4;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_5;SP;SKJ;9;8;5;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_6;SP;SKJ;9;8;6;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_7;SP;SKJ;9;8;7;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_8;SP;SKJ;9;8;8;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_9;SP;SKJ;9;8;9;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_10;SP;SKJ;9;8;10;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_11;SP;SKJ;9;8;11;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_12;SP;SKJ;9;8;12;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_13;SP;SKJ;9;8;13;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_14;SP;SKJ;9;8;14;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_15;SP;SKJ;9;8;15;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_16;SP;SKJ;9;8;16;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_17;SP;SKJ;9;8;17;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_18;SP;SKJ;9;8;18;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_19;SP;SKJ;9;8;19;18.02.2020;;;;;;;;;;
SP_SKJ_9_8_20;SP;SKJ;9;8;20;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_1;SP;SKJ;9;9;1;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_2;SP;SKJ;9;9;2;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_3;SP;SKJ;9;9;3;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_4;SP;SKJ;9;9;4;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_5;SP;SKJ;9;9;5;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_6;SP;SKJ;9;9;6;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_7;SP;SKJ;9;9;7;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_8;SP;SKJ;9;9;8;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_9;SP;SKJ;9;9;9;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_10;SP;SKJ;9;9;10;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_11;SP;SKJ;9;9;11;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_12;SP;SKJ;9;9;12;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_13;SP;SKJ;9;9;13;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_14;SP;SKJ;9;9;14;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_15;SP;SKJ;9;9;15;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_16;SP;SKJ;9;9;16;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_17;SP;SKJ;9;9;17;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_18;SP;SKJ;9;9;18;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_19;SP;SKJ;9;9;19;18.02.2020;;;;;;;;;;
SP_SKJ_9_9_20;SP;SKJ;9;9;20;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_1;SP;SKJ;10;1;1;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_2;SP;SKJ;10;1;2;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_3;SP;SKJ;10;1;3;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_4;SP;SKJ;10;1;4;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_5;SP;SKJ;10;1;5;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_6;SP;SKJ;10;1;6;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_7;SP;SKJ;10;1;7;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_8;SP;SKJ;10;1;8;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_9;SP;SKJ;10;1;9;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_10;SP;SKJ;10;1;10;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_11;SP;SKJ;10;1;11;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_12;SP;SKJ;10;1;12;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_13;SP;SKJ;10;1;13;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_14;SP;SKJ;10;1;14;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_15;SP;SKJ;10;1;15;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_16;SP;SKJ;10;1;16;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_17;SP;SKJ;10;1;17;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_18;SP;SKJ;10;1;18;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_19;SP;SKJ;10;1;19;18.02.2020;;;;;;;;;;
SP_SKJ_10_1_20;SP;SKJ;10;1;20;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_1;SP;SKJ;10;2;1;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_2;SP;SKJ;10;2;2;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_3;SP;SKJ;10;2;3;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_4;SP;SKJ;10;2;4;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_5;SP;SKJ;10;2;5;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_6;SP;SKJ;10;2;6;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_7;SP;SKJ;10;2;7;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_8;SP;SKJ;10;2;8;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_9;SP;SKJ;10;2;9;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_10;SP;SKJ;10;2;10;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_11;SP;SKJ;10;2;11;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_12;SP;SKJ;10;2;12;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_13;SP;SKJ;10;2;13;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_14;SP;SKJ;10;2;14;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_15;SP;SKJ;10;2;15;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_16;SP;SKJ;10;2;16;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_17;SP;SKJ;10;2;17;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_18;SP;SKJ;10;2;18;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_19;SP;SKJ;10;2;19;18.02.2020;;;;;;;;;;
SP_SKJ_10_2_20;SP;SKJ;10;2;20;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_1;SP;SKJ;10;3;1;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_2;SP;SKJ;10;3;2;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_3;SP;SKJ;10;3;3;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_4;SP;SKJ;10;3;4;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_5;SP;SKJ;10;3;5;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_6;SP;SKJ;10;3;6;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_7;SP;SKJ;10;3;7;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_8;SP;SKJ;10;3;8;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_9;SP;SKJ;10;3;9;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_10;SP;SKJ;10;3;10;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_11;SP;SKJ;10;3;11;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_12;SP;SKJ;10;3;12;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_13;SP;SKJ;10;3;13;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_14;SP;SKJ;10;3;14;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_15;SP;SKJ;10;3;15;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_16;SP;SKJ;10;3;16;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_17;SP;SKJ;10;3;17;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_18;SP;SKJ;10;3;18;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_19;SP;SKJ;10;3;19;18.02.2020;;;;;;;;;;
SP_SKJ_10_3_20;SP;SKJ;10;3;20;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_1;SP;SKJ;10;4;1;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_2;SP;SKJ;10;4;2;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_3;SP;SKJ;10;4;3;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_4;SP;SKJ;10;4;4;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_5;SP;SKJ;10;4;5;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_6;SP;SKJ;10;4;6;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_7;SP;SKJ;10;4;7;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_8;SP;SKJ;10;4;8;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_9;SP;SKJ;10;4;9;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_10;SP;SKJ;10;4;10;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_11;SP;SKJ;10;4;11;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_12;SP;SKJ;10;4;12;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_13;SP;SKJ;10;4;13;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_14;SP;SKJ;10;4;14;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_15;SP;SKJ;10;4;15;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_16;SP;SKJ;10;4;16;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_17;SP;SKJ;10;4;17;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_18;SP;SKJ;10;4;18;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_19;SP;SKJ;10;4;19;18.02.2020;;;;;;;;;;
SP_SKJ_10_4_20;SP;SKJ;10;4;20;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_1;SP;SKJ;10;5;1;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_2;SP;SKJ;10;5;2;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_3;SP;SKJ;10;5;3;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_4;SP;SKJ;10;5;4;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_5;SP;SKJ;10;5;5;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_6;SP;SKJ;10;5;6;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_7;SP;SKJ;10;5;7;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_8;SP;SKJ;10;5;8;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_9;SP;SKJ;10;5;9;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_10;SP;SKJ;10;5;10;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_11;SP;SKJ;10;5;11;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_12;SP;SKJ;10;5;12;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_13;SP;SKJ;10;5;13;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_14;SP;SKJ;10;5;14;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_15;SP;SKJ;10;5;15;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_16;SP;SKJ;10;5;16;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_17;SP;SKJ;10;5;17;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_18;SP;SKJ;10;5;18;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_19;SP;SKJ;10;5;19;18.02.2020;;;;;;;;;;
SP_SKJ_10_5_20;SP;SKJ;10;5;20;18.02.2020;;;;;;;;;;
SP_SKJ_10_6_1;SP;SKJ;10;6;1;18.02.2020;;;;;;;;;;
SP_SKJ_10_6_2;SP;SKJ;10;6;2;18.02.2020;;;;;;;;;;
SP_SKJ_10_6_3;SP;SKJ;10;6;3;18.02.2020;;;;;;;;;;
SP_SKJ_10_6_4;SP;SKJ;10;6;4;18.02.2020;;;;;;;;;;
SP_SKJ_10_6_5;SP;SKJ;10;6;5;18.02.2020;;;;;;;;;;
SP_SKJ_10_6_6;SP;SKJ;10;6;6;18.02.2020;;;;;;;;;;
SP_SKJ_10_6_7;SP;SKJ;10;6;7;18.02.2020;;;;;;;;;;
SP_SKJ_10_6_8;SP;SKJ;10;6;8;18.02.2020;;;;;;;;;;
SP_SKJ_10_6_9;SP;SKJ;10;6;9;18.02.2020;;;;;;;;;;
SP_SKJ_10_6_10;SP;SKJ;10;6;10;18.02.2020;;;;;;;;;;
SP_SKJ_10_6_11;SP;SKJ;10;6;11;18.02.2020;;;;;;;;;;
SP_SKJ_10_6_12;SP;SKJ;10;6;12;18.02.2020;;;;;;;;;;
SP_SKJ_10_6_13;SP;SKJ;10;6;13;18.02.2020;;;;;;;;;;
SP_SKJ_10_6_14;SP;SKJ;10;6;14;18.02.2020;;;;;;;;;;
SP_SKJ_10_6_15;SP;SKJ;10;6;15;18.02.2020;;;;;;;;;;
SP_SKJ_10_6_16;SP;SKJ;10;6;16;18.02.2020;;;;;;;;;;
