Site;Treat;Block;Plot;Year;Date;Registrator;IDS;MS;IDG;X;Y;SH;NL;LL;WL;NFL;NB;NC;NAC;seedl;juvinale;comment
Ulv;;7;3;2018;31.07.2018;JT;2;;;30,5;18;12;8;10;5;0;0;0;0;no;no;
Ulv;;7;3;2018;31.07.2018;JT;3;;;26,5;21;31;8;11;5;0;0;0;0;no;no;
Ulv;;7;4;2018;01.08.2018;RG;1;;;26;20;8;4;11;4;0;0;0;0;no;no;
Ulv;;7;4;2018;01.08.2018;RG;2;;;27;20,5;12;4;9;2;0;0;0;0;no;no;
Ulv;;7;4;2018;01.08.2018;RG;3;;1;33;16,5;4;5;7;4;0;0;0;0;no;no;One large one thyat was grazed,two new ones coming
Ulv;;7;4;2018;01.08.2018;RG;4;;1;34,5;17;5;4;6;3;0;0;0;0;no;no;One large one thyat was grazed,two new ones coming
Ulv;;7;4;2018;01.08.2018;RG;5;;;22,5;13,5;20;5;9;4;0;0;0;0;no;no;
Ulv;;7;5;2018;31.07.2018;OS;1;;;18;13;109;10;18;10;0;0;3;0;no;no;
Ulv;;7;5;2018;31.07.2018;OS;2;;;12;14;111;12;14;8;0;0;2;0;no;no;
Ulv;;7;5;2018;31.07.2018;OS;3;;;13;12;106;8;16;8;0;0;3;0;no;no;
Ulv;;7;6;2018;31.07.2018;VV;1;;;9,5;4,5;18;8;7;4;0;0;0;0;no;no;
Ulv;;7;6;2018;31.07.2018;VV;2;;;10;3,5;17;6;7;4;0;0;0;0;no;no;
Ulv;;7;6;2018;31.07.2018;VV;3;;;13,5;2,5;95;9;11;6;0;0;2;1;no;no;
Ulv;;7;6;2018;31.07.2018;VV;4;;;29;3;28;4;8;4;0;0;0;0;no;no;
Ulv;;7;6;2018;31.07.2018;VV;5;;;29;4;18;8;9;4;0;0;0;0;no;no;
Ulv;;7;6;2018;31.07.2018;VV;6;;;22,5;7;12;4;4;3;0;0;0;0;no;no;
Ulv;;7;6;2018;31.07.2018;VV;7;;;22;8;94;9;12;6;0;0;2;1;no;no;
Ulv;;7;6;2018;31.07.2018;VV;8;;;24,5;10;5;2;5;3;0;0;0;0;no;no;
Ulv;;7;6;2018;31.07.2018;VV;9;;;21;13,5;14;2;2;1;0;0;0;0;no;no;
Ulv;;7;6;2018;31.07.2018;VV;10;;;21,5;14;14;6;2;1;0;0;0;0;no;no;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
